PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20231148;11;2023;7595824;1;1;1;70;;2;503.0259049;68;1;;;;;;;;;1;120;5;5;1;5;2;3;;2;;.;4120;69;6910;
20231148;11;2023;7595824;1;2;1;70;;2;503.0259049;68;1;;;;;;;;;1;56;5;5;1;6;2;3;;2;;.;8323;49;4923;
20231148;11;2023;7595825;1;1;1;70;;2;532.60729148;68;1;;;;;;;;;1;48;0;9;5;4;2;2;;2;;.;2142;42;4210;
20231148;11;2023;7595825;1;2;1;70;;2;532.60729148;68;1;;;;;;;;;1;96;0;5;4;1;2;3;;2;;.;2512;62;6201;
20231148;11;2023;7595826;1;1;1;70;;2;889.04651416;68;1;;;;;;;;;1;10;0;5;1;6;2;3;;2;;.;3322;45;4530;
20231148;11;2023;7595826;1;3;1;70;;2;889.04651416;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231148;11;2023;7595826;1;5;1;70;;2;889.04651416;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231148;11;2023;7595828;1;2;1;70;;2;532.60729148;68;1;;;;;;;;;1;48;5;3;3;1;2;2;;2;;.;9111;97;9700;
20231148;11;2023;7595829;1;2;1;70;;2;1765.1403719;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231148;11;2023;7595830;1;2;1;70;;2;503.0259049;68;1;;;;;;;;;1;48;0;7;4;1;2;1;1;2;;.;5223;47;4769;
20231148;11;2023;7595832;1;2;1;70;;2;503.0259049;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595834;1;2;1;70;05;1;1400.9707909;05;1;;;;;;;;;1;6;0;3;1;10;2;1;1;2;;.;2166;47;4792;
20231145;11;2023;7595834;1;3;1;70;05;1;1400.9707909;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595835;1;2;1;70;05;1;1449.3582536;05;1;;;;;;;;;1;120;0;3;1;5;2;2;;2;;.;5223;20;2023;
20231145;11;2023;7595835;1;3;1;70;05;1;1449.3582536;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595836;1;2;1;70;05;1;1651.0978156;05;1;;;;;;;;;1;14;0;3;4;1;2;2;;2;;.;8323;49;4921;
20231145;11;2023;7595837;1;2;1;70;05;1;1443.8918681;05;1;;;;;;;;;1;156;0;5;2;10;2;2;;2;;.;2330;85;8530;
20231145;11;2023;7595838;1;1;1;70;05;1;1158.0311664;05;1;;;;;1;;40;1160000;1;96;0;7;1;2;9;2;;2;;.;1420;47;4771;
20231145;11;2023;7595838;1;2;1;70;05;1;1158.0311664;05;1;;;;;;;;;1;60;0;2;1;3;2;2;;2;;.;5131;56;5611;
20231145;11;2023;7595838;1;3;1;70;05;1;1158.0311664;05;1;;;;;;;;;1;42;0;7;1;5;2;3;;2;;.;1411;55;5511;
20231145;11;2023;7595838;1;4;1;70;05;1;1158.0311664;05;1;;;;;;;;;1;192;0;4;1;3;2;2;;2;;.;1420;47;4724;
20231145;11;2023;7595839;1;2;1;70;05;1;812.88109478;05;1;;;;;;;;;1;11;0;5;1;9;2;3;;2;;.;2261;86;8621;
20231145;11;2023;7595839;1;3;1;70;05;1;812.88109478;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595839;1;5;1;70;05;1;812.88109478;05;1;;;;;;;;;1;11;0;8;1;3;2;2;;2;;.;5223;47;4771;
20231145;11;2023;7595840;1;1;1;70;05;1;890.62185544;05;;2;1;16;1;;;40;4000000;1;4;0;8;1;9;2;2;;2;;2634;2634;78;7820;
20231145;11;2023;7595842;1;3;1;70;05;1;1423.8117718;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595843;1;2;1;70;05;1;750.23896074;05;1;;;;;;;;;1;72;0;8;1;6;2;2;;2;;.;2310;85;8544;
20231145;11;2023;7595845;1;1;1;70;05;1;1278.849274;05;1;;;;;;;;;1;50;0;3;1;10;2;2;;2;;.;1322;05;0510;
20231145;11;2023;7595846;1;3;1;70;05;1;1322.0408346;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595847;1;1;1;70;05;1;1253.4339426;05;1;;;;;;;;;1;24;0;5;1;10;2;3;;2;;.;1211;47;4762;
20231145;11;2023;7595847;1;2;1;70;05;1;1253.4339426;05;1;;;;;;;;;1;120;0;5;1;10;2;3;;2;;.;1221;14;1410;
20231145;11;2023;7595848;1;3;1;70;05;1;1353.7241607;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595848;1;4;1;70;05;1;1353.7241607;05;1;;;;;;;;;1;360;0;3;4;1;2;2;;2;;.;5141;96;9602;
20231145;11;2023;7595849;1;2;1;70;05;1;742.69157572;05;1;;;;;;;;;1;132;2;5;1;5;2;3;;2;;.;4120;49;4921;
20231145;11;2023;7595849;1;4;1;70;05;1;742.69157572;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595850;1;2;1;70;05;1;1203.2580299;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595851;1;5;1;70;05;1;875.37413463;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595851;1;6;1;70;05;1;875.37413463;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595852;1;2;1;70;05;1;805.89879973;05;;1;1;2;1;;;25;1160000;1;1;1;2;1;4;2;2;;2;;5223;5131;56;5630;
20231145;11;2023;7595853;1;1;1;70;05;1;1054.7138201;05;1;;;;;;;;;1;168;0;5;1;10;2;3;;2;;.;3122;13;1312;
20231145;11;2023;7595853;1;2;1;70;05;1;1054.7138201;05;1;;;;;;;;;1;120;0;3;1;4;2;2;;2;;.;8153;14;1410;
20231145;11;2023;7595854;1;4;1;70;05;1;4039.1601256;05;1;;;;;2;5;;1160000;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595856;1;1;1;70;05;1;925.06696872;05;;1;1;4;1;;;48;2000000;1;1;0;8;1;10;2;2;;1;1800000;5120;5120;56;5611;
20231145;11;2023;7595857;1;1;1;70;05;1;851.75377629;05;1;;;;;;;;;1;36;0;7;4;1;2;3;;2;;.;2261;86;8622;
20231145;11;2023;7595860;1;1;1;70;05;1;920.10330247;05;1;;;;;;;;;1;72;0;5;2;10;2;3;;2;;.;0210;84;8422;
20231145;11;2023;7595861;1;2;1;70;05;1;906.14895878;05;;1;1;12;1;;;48;2000000;1;3;0;8;4;6;2;2;;2;;2131;2131;74;7490;
20231145;11;2023;7595867;1;1;1;70;05;1;3098.3395373;05;1;;;;;;;;;1;156;0;5;1;4;2;3;;2;;.;8152;13;1312;
20231145;11;2023;7595867;1;2;1;70;05;1;3098.3395373;05;1;;;;;;;;;1;240;0;3;1;7;2;2;;2;;.;9321;46;4642;
20231145;11;2023;7595873;1;2;1;70;05;1;971.83102002;05;1;;;;;1;;48;1160000;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595874;1;3;1;70;05;1;854.00026456;05;;1;1;8;1;;;48;1300000;1;2;0;7;1;3;2;2;;2;;5230;5230;47;4711;
20231145;11;2023;7595874;1;4;1;70;05;1;854.00026456;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595876;1;2;1;70;05;1;830.58713331;05;1;;;;;;;;;1;180;0;4;4;3;2;2;;2;;.;9112;95;9511;
20231145;11;2023;7595878;1;2;1;70;05;1;783.42490628;05;1;;;;;1;;24;1160000;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595878;1;3;1;70;05;1;783.42490628;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595879;1;2;1;70;05;1;1025.2163723;05;;1;1;12;1;;;48;1160000;1;1;0;6;1;2;2;2;;2;;5223;5112;49;4921;
20231145;11;2023;7595881;1;2;1;70;05;1;1476.7868136;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595882;1;1;1;70;05;1;638.91317947;05;1;;;;;;;;;1;24;5;4;1;9;2;2;;2;;.;7112;42;4210;
20231145;11;2023;7595882;1;2;1;70;05;1;638.91317947;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595883;1;1;1;70;05;1;1318.3922751;05;1;;;;;;;;;1;3;5;1;1;2;2;2;;2;;.;9313;41;4111;
20231145;11;2023;7595883;1;2;1;70;05;1;1318.3922751;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595884;1;2;1;70;05;1;1404.1906978;05;1;;;;;;;;;1;200;0;3;1;10;2;2;;2;;.;3322;20;2023;
20231145;11;2023;7595885;1;1;1;70;05;1;1307.100971;05;1;;;;;2;5;;1160000;1;4;0;6;1;2;2;2;;2;;.;1420;47;4761;
20231145;11;2023;7595885;1;3;1;70;05;1;1307.100971;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595885;1;4;1;70;05;1;1307.100971;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595886;1;1;1;70;05;1;1260.0257572;05;1;;;;;;;;;1;420;0;3;1;10;2;2;;2;;.;9329;14;1410;
20231145;11;2023;7595890;1;1;1;70;05;1;1367.6230808;05;1;;;;;;;;;1;46;0;3;1;5;2;2;;2;;.;4226;68;6820;
20231145;11;2023;7595891;1;3;1;70;05;1;1378.7856256;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595892;1;1;1;70;05;1;1351.9217999;05;1;;;;;;;;;1;156;0;5;1;6;2;3;;2;;.;4221;79;7911;
20231145;11;2023;7595893;1;2;1;70;05;1;1130.8731484;05;1;;;;;;;;;1;12;0;2;1;10;2;2;;2;;.;5112;49;4921;
20231145;11;2023;7595893;1;3;1;70;05;1;1130.8731484;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595897;1;1;1;70;05;1;5069.9218477;05;1;;;;;;;;;1;50;0;3;1;10;2;2;;2;;.;7532;14;1410;
20231145;11;2023;7595897;1;2;1;70;05;1;5069.9218477;05;;1;1;4;1;;;48;1100000;1;1;0;8;1;10;2;2;;2;;9334;9334;18;1811;
20231145;11;2023;7595897;1;3;1;70;05;1;5069.9218477;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595898;1;2;1;70;05;1;5084.1785678;05;1;;;;;;;;;1;50;0;3;1;4;2;2;;2;;.;7532;14;1410;
20231145;11;2023;7595901;1;2;1;70;05;1;1474.2755699;05;1;;;;;;2;;1160000;1;12;2;4;1;3;2;2;;1;685000;.;7531;95;9529;
20231145;11;2023;7595901;1;3;1;70;05;1;1474.2755699;05;1;;;;;1;;48;500000;1;7;0;2;1;2;2;2;;2;;.;7212;25;2511;
20231145;11;2023;7595902;1;1;1;70;05;1;997.50056734;05;1;;;;;;;;;1;48;5;5;1;9;2;3;;2;;.;7543;14;1410;
20231145;11;2023;7595902;1;2;1;70;05;1;997.50056734;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595902;1;3;1;70;05;1;997.50056734;05;1;;;;;;;;;1;24;5;4;4;1;2;2;;2;;.;7522;31;3110;
20231145;11;2023;7595904;1;1;1;70;05;1;1602.3824831;05;;2;1;24;1;;;48;2500000;1;6;5;1;1;9;2;2;;2;;5321;5321;86;8610;
20231145;11;2023;7595904;1;2;1;70;05;1;1602.3824831;05;1;;;;;;;;;1;2;5;6;2;9;2;2;;2;;.;2221;86;8610;
20231145;11;2023;7595906;1;1;1;70;05;1;1411.2599204;05;1;;;;;;;;;1;18;0;7;4;2;2;2;;2;;.;9411;56;5619;
20231145;11;2023;7595906;2;1;2;70;05;1;1411.2599204;05;1;;;;;1;;30;1800000;1;18;0;7;4;1;2;2;;2;;.;5246;56;5619;
20231145;11;2023;7595908;1;5;1;70;05;1;686.04564061;05;1;;;;;;;;;1;60;0;4;7;5;2;2;;2;;.;9211;01;0123;
20231145;11;2023;7595911;1;2;1;70;11;1;3976.1542221;11;;2;1;150;1;;;48;1500000;2;;;;;;;2;;2;;2611;;;;
20231145;11;2023;7595911;1;3;1;70;11;1;3976.1542221;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595912;1;5;1;70;11;1;2867.1967226;11;1;;;;;;;;;1;240;0;3;1;2;2;2;;2;;.;5120;85;8511;
20231145;11;2023;7595914;1;2;1;70;11;1;3728.6656841;11;1;;;;;;;;;1;20;4;3;1;10;2;2;;2;;.;5223;92;9200;
20231145;11;2023;7595915;1;1;1;70;11;1;2589.3763143;11;;1;1;1;1;;;40;1300000;1;1;0;6;1;4;2;2;;2;;7322;9112;93;9311;
20231145;11;2023;7595918;1;1;1;70;11;1;2751.9890124;11;1;;;;;1;;40;1160000;1;36;0;5;1;10;2;3;;2;;.;7532;14;1410;
20231145;11;2023;7595919;1;2;1;70;11;1;3236.4032427;11;;1;1;2;1;;;48;1500000;1;0;2;1;1;7;2;2;;1;1516000;3341;3341;49;4923;
20231145;11;2023;7595920;1;1;1;70;11;1;3464.2940224;11;1;;;;;;;;;1;120;1;5;1;8;2;3;;2;;.;4321;91;9101;
20231145;11;2023;7595922;1;2;1;70;11;1;3404.4338855;11;1;;;;;;;;;1;420;0;3;4;1;2;2;;2;;.;9111;81;8121;
20231145;11;2023;7595923;1;2;1;70;13;1;407.61713158;13;1;;;;;;;;;1;3;1;6;3;1;2;2;;2;;.;5311;97;9700;
20231145;11;2023;7595927;1;2;1;70;13;1;362.71883546;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595928;1;2;1;70;13;1;279.94006636;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595928;1;3;1;70;13;1;279.94006636;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595930;1;1;1;70;13;1;342.60659769;13;1;;;;;;;;;1;300;1;7;4;1;2;3;;2;;.;5221;47;4711;
20231145;11;2023;7595930;1;2;1;70;13;1;342.60659769;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595930;1;3;1;70;13;1;342.60659769;13;1;;;;;2;5;;1160000;1;120;1;3;6;2;2;3;;2;;.;5223;47;4711;
20231145;11;2023;7595934;1;1;1;70;13;1;495.86544091;13;;1;1;2;4;;;48;500000;1;0;2;8;4;1;2;2;;1;600000;9112;7112;41;4111;
20231145;11;2023;7595936;1;2;1;70;13;1;390.01836583;13;1;;;;;;;;;1;36;1;3;4;2;2;2;;2;;.;3322;47;4773;
20231145;11;2023;7595936;1;3;1;70;13;1;390.01836583;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595938;1;4;1;70;13;1;294.6259855;13;1;;;;;1;;20;500000;1;6;2;2;4;1;2;2;;2;;.;9313;41;4111;
20231145;11;2023;7595938;1;6;1;70;13;1;294.6259855;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595939;1;2;1;70;13;1;426.94685824;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595940;1;1;1;70;13;1;546.78724846;13;1;;;;;;;;;1;660;0;8;4;1;2;2;;2;;.;9333;52;5224;
20231145;11;2023;7595941;1;1;1;70;13;1;443.32302111;13;1;;;;;;;;;1;24;5;3;1;10;2;2;;2;;.;5230;47;4711;
20231145;11;2023;7595942;1;2;1;70;13;1;409.80105189;13;1;;;;;;;;;1;1;4;3;4;1;2;2;;2;;.;9520;47;4782;
20231145;11;2023;7595942;1;5;1;70;13;1;409.80105189;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595943;1;2;1;70;13;1;692.39874958;13;;2;1;24;1;;;48;1160000;1;5;5;3;4;4;2;2;;2;;5223;5223;47;4773;
20231145;11;2023;7595944;1;2;1;70;13;1;278.23504615;13;1;;;;;;;;;1;12;0;3;3;1;2;2;;2;;.;9111;97;9700;
20231145;11;2023;7595944;1;3;1;70;13;1;278.23504615;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595945;1;2;1;70;13;1;408.2945111;13;1;;;;;;;;;1;18;3;3;1;6;2;2;;2;;.;9112;41;4112;
20231145;11;2023;7595945;1;3;1;70;13;1;408.2945111;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595947;1;3;1;70;13;1;322.33751264;13;1;;;;;1;;24;1160000;1;38;1;7;6;2;2;2;;2;;.;9412;56;5611;
20231145;11;2023;7595948;1;1;1;70;13;1;362.71883546;13;;1;1;3;4;;;48;900000;1;4;2;8;4;1;2;2;;1;500000;7522;7522;31;3110;
20231145;11;2023;7595948;1;2;1;70;13;1;362.71883546;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595949;1;2;1;70;13;1;233.14813564;13;;2;1;20;1;;;48;1000000;1;5;1;7;1;4;2;2;;2;;5131;5131;56;5611;
20231145;11;2023;7595949;1;3;1;70;13;1;233.14813564;13;;1;1;12;1;;;40;700000;2;;;;;;;2;;2;;5142;;;;
20231145;11;2023;7595949;1;5;1;70;13;1;233.14813564;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595950;1;2;1;70;13;1;485.35767788;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595953;1;1;1;70;13;1;542.54034917;13;1;;;;;2;1;;500000;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595953;1;3;1;70;13;1;542.54034917;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595954;1;2;1;70;13;1;519.07623505;13;;1;1;10;1;;;48;1500000;2;;;;;;;2;;2;;7231;;;;
20231145;11;2023;7595958;1;1;1;70;13;1;460.68068998;13;;2;1;20;1;;;48;600000;1;11;5;8;1;10;2;2;;2;;9112;9112;81;8121;
20231145;11;2023;7595958;1;2;1;70;13;1;460.68068998;13;;2;1;22;4;;;48;1160000;1;4;5;8;1;10;2;2;;2;;7112;9312;43;4322;
20231145;11;2023;7595958;1;3;1;70;13;1;460.68068998;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595958;1;4;1;70;13;1;460.68068998;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595959;1;2;1;70;13;1;501.40807673;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595961;1;2;1;70;13;1;581.90167836;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595961;1;3;1;70;13;1;581.90167836;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595964;1;2;1;70;13;1;222.34077991;13;1;;;;;1;;40;1500000;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595964;1;3;1;70;13;1;222.34077991;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595964;1;4;1;70;13;1;222.34077991;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595965;1;1;1;70;13;1;349.71589478;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595965;1;3;1;70;13;1;349.71589478;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595967;1;1;1;70;13;1;352.82307465;13;1;;;;;;;;;1;240;5;5;1;2;2;3;;2;;.;8323;49;4921;
20231145;11;2023;7595967;1;2;1;70;13;1;352.82307465;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595968;1;2;1;70;13;1;352.06352665;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595970;1;1;1;70;13;1;502.37074225;13;1;;;;;;;;;1;0;3;6;1;3;2;2;;1;200000;.;9412;56;5611;
20231145;11;2023;7595971;1;1;1;70;13;1;357.02311745;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595972;1;1;1;70;13;1;384.05610324;13;1;;;;;2;3;;1160000;1;18;0;6;1;2;2;2;;2;;.;5131;56;5611;
20231145;11;2023;7595972;1;4;1;70;13;1;384.05610324;13;;2;1;24;1;;;48;1500000;1;6;0;7;1;3;2;2;;2;;5131;5131;56;5611;
20231145;11;2023;7595973;1;1;1;70;13;1;359.71173076;13;1;;;;;;;;;1;120;0;5;2;10;2;3;;2;;.;2310;85;8544;
20231145;11;2023;7595973;1;2;1;70;13;1;359.71173076;13;1;;;;;;;;;1;48;0;3;1;9;2;2;;2;;.;4415;86;8621;
20231145;11;2023;7595973;1;3;1;70;13;1;359.71173076;13;;1;1;8;1;;;48;1160000;1;3;0;1;1;10;2;2;;2;;3339;3339;49;4923;
20231145;11;2023;7595974;1;1;1;70;13;1;229.52061068;13;;1;1;8;1;;;48;1600000;1;6;0;1;1;9;2;2;;2;;4110;4110;64;6412;
20231145;11;2023;7595974;1;3;1;70;13;1;229.52061068;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595974;1;4;1;70;13;1;229.52061068;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595974;1;5;1;70;13;1;229.52061068;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595975;1;1;1;70;13;1;336.74085118;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595975;1;2;1;70;13;1;336.74085118;13;1;;;;;;;;;1;60;0;5;1;10;2;3;;2;;.;8331;49;4921;
20231145;11;2023;7595976;1;2;1;70;13;1;508.87731396;13;1;;;;;2;4;;2000000;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595977;1;1;1;70;13;1;499.29473511;13;1;;;;;;;;;1;48;0;5;1;8;2;3;;2;;.;4321;22;2229;
20231145;11;2023;7595979;1;1;1;70;15;1;117.32304998;15;;2;1;48;1;;;48;1160000;1;12;5;8;1;4;2;2;;2;;9621;4321;47;4711;
20231145;11;2023;7595980;1;1;1;70;15;1;92.086639632;15;1;;;;;;;;;1;240;0;5;2;10;2;3;;2;;.;5412;84;8423;
20231145;11;2023;7595981;1;3;1;70;15;1;92.284270947;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595982;1;3;1;70;15;1;145.64102857;15;;2;1;24;1;;;48;800000;1;24;0;2;6;2;2;2;;2;;9313;9212;01;0141;
20231145;11;2023;7595983;1;2;1;70;15;1;164.04582064;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595983;1;3;1;70;15;1;164.04582064;15;;2;1;20;2;;;40;2000000;1;10;5;8;2;6;2;2;;2;;2143;9626;36;3600;
20231145;11;2023;7595986;1;2;1;70;15;1;114.81824011;15;1;;;;;;;;;1;11;5;2;1;4;2;2;;2;;.;4321;77;7730;
20231145;11;2023;7595988;1;1;1;70;15;1;96.266973229;15;1;;;;;;;;;1;17;0;9;3;1;2;2;;2;;.;9111;97;9700;
20231145;11;2023;7595991;1;1;1;70;15;1;174.14488263;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595992;1;1;1;70;15;1;82.071432451;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595993;1;1;1;70;15;1;89.797901212;15;1;;;;;;;;;1;120;0;9;4;1;2;2;;2;;.;7311;95;9529;
20231145;11;2023;7595994;1;1;1;70;15;1;121.56508476;15;1;;;;;;;;;1;180;0;4;4;1;2;3;;2;;.;6121;01;0141;
20231145;11;2023;7595994;1;2;1;70;15;1;121.56508476;15;1;;;;;;;;;1;192;0;5;1;10;2;3;;2;;.;5321;86;8610;
20231145;11;2023;7595994;1;3;1;70;15;1;121.56508476;15;1;;;;;1;;47;3000000;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595994;1;4;1;70;15;1;121.56508476;15;1;;;;;1;;47;3000000;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7595995;1;2;1;70;15;1;83.699594621;15;1;;;;;;;;;1;32;1;1;3;1;2;2;;2;;.;9111;97;9700;
20231145;11;2023;7595996;1;1;1;70;15;1;75.151506908;15;1;;;;;;;;;1;180;0;7;1;5;2;2;;2;;.;5223;47;4722;
20231145;11;2023;7595998;1;2;1;70;15;1;106.00573873;15;;2;1;24;1;;;48;1160000;1;6;0;9;1;2;2;2;;2;;9613;9129;45;4530;
20231145;11;2023;7595998;1;4;1;70;15;1;106.00573873;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7596001;1;1;1;70;15;1;91.190480501;15;1;;;;;;;;;1;96;0;5;2;10;2;3;;2;;.;4120;84;8412;
20231145;11;2023;7596003;1;1;1;70;15;1;148.25113877;15;1;;;;;;;;;1;6;1;3;4;1;2;2;;2;;.;9111;81;8121;
20231145;11;2023;7596003;1;2;1;70;15;1;148.25113877;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7596004;1;1;1;70;15;1;95.338271207;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7596005;1;2;1;70;15;1;45.858504564;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7596005;1;3;1;70;15;1;45.858504564;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7596006;1;3;1;70;18;1;43.864486463;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7596007;1;1;1;70;18;1;61.307445711;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7596008;1;1;1;70;18;1;79.35230664;18;1;;;;;;;;;1;240;0;4;4;2;2;2;;2;;.;1431;56;5630;
20231145;11;2023;7596008;1;2;1;70;18;1;79.35230664;18;1;;;;;1;;48;1160000;1;36;0;3;4;5;2;2;;2;;.;5141;96;9602;
20231145;11;2023;7596009;1;2;1;70;18;1;53.297648751;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7596010;1;1;1;70;18;1;61.307445711;18;;1;1;12;4;;;50;600000;1;3;0;7;4;1;2;2;;2;;5246;5246;56;5619;
20231145;11;2023;7596010;1;2;1;70;18;1;61.307445711;18;1;;;;;1;;50;1200000;1;60;0;7;4;1;2;2;;2;;.;9313;41;4111;
20231145;11;2023;7596013;1;1;1;70;18;1;71.027222415;18;1;;;;;;;;;1;84;0;8;7;4;2;3;;2;;.;9213;01;0141;
20231145;11;2023;7596013;1;2;1;70;18;1;71.027222415;18;1;;;;;;;;;1;72;0;3;4;1;2;2;;2;;.;5120;56;5611;
20231145;11;2023;7596014;1;1;1;70;18;1;133.58481569;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20231145;11;2023;7596015;1;3;1;70;18;1;56.890223598;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
